ID	Name	MaxLevel	Faction	Route	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
948	NPC Th­îng Thanh tÊn c«ng	20	0	0	7		0	0	2	0	0	-1	0		0	0	1	1							87	6					1	1	2					456	96	1	27	100			1	\script\skill\npc¼¼ÄÜ\npc»ğ¹¥»÷¾àÀëÎ´Ö¸¶¨.lua												
949	Háa c«ng ph¹m vi gÇn NPC	20	0	0	4		0	0	2	0	0	-1	0		0	0	1	1							425	6					1	1	2					456	192	1	27	100			1	\script\skill\npc¼¼ÄÜ\npc»ğ¹¥»÷¾àÀëÎ´Ö¸¶¨.lua												
950	boss ®¸nh ®¹n truy ®uæi (ngo¹i)	20	0	0	0		0	0	2	0	2	-1	0		0	0	0	0							9	27					1		2		9			456	9999	1	84	100			1	\script\skill\npc¼¼ÄÜ\boss×·×Ù×Óµ¯¹¥»÷.lua												
951	boss ®¸nh ®¹n truy ®uæi (néi)	20	0	0	0		0	4	2	1	2	-1	0		0	0	0	0							9	27					1		2		9			456	9999	1	84	100			1	\script\skill\npc¼¼ÄÜ\boss×·×Ù×Óµ¯¹¥»÷.lua												
956	npc tÊn c«ng ph¹m vi gÇn (ngo¹i)	5	0	0	7		0	0	2	0	1	-1	0		0	0	1	1							426	6					1	1	2					456	48	1	19	100			1	\script\skill\npc¼¼ÄÜ\npc½üÉí·¶Î§ÆÕÍ¨¹¥»÷.lua												
957	npc tÊn c«ng ph¹m vi gÇn (néi)	5	0	0	7		0	4	2	1	1	-1	0		0	0	1	1							426	6					1	1	2					456	48	1	19	100			1	\script\skill\npc¼¼ÄÜ\npc½üÉí·¶Î§ÆÕÍ¨¹¥»÷.lua												
958	boss L­u Quang TuyÖt ¶nh TiÔn (ngo¹i)	20	0	0	7		0	0	2	0	1	-1	0		0	0	1	0							406	3					0		6		36			456	9999	1	36	100			18	\script\skill\npc¼¼ÄÜ\bossÁ÷¹â¾øÓ°¼ı.lua												
959	boss L­u Quang TuyÖt ¶nh TiÔn (néi)	20	0	0	7		0	4	2	1	1	-1	0		0	0	1	0							406	3					0		6		36			456	9999	1	36	100			18	\script\skill\npc¼¼ÄÜ\bossÁ÷¹â¾øÓ°¼ı.lua												
960	D­¬ng Gia Kú M«n ThuÉn (tö 1)	5	16	18	0		1	1	2	0	1	16	2		0	0	1	0					961	36	429	1					2		5					456	9999	1		100			10	\script\skill\ÑîÃÅ¹­Æï\Ñî¼ÒÆæÃÅ¶Ü(×Ó).lua												
961	D­¬ng Gia Kú M«n ThuÉn (tö 2)	5	16	18	0		1	1	2	0	1	16	2		0	0	1	0					962	36	429	1					2		5					456	9999	1		100			10	\script\skill\ÑîÃÅ¹­Æï\Ñî¼ÒÆæÃÅ¶Ü(×Ó).lua												
962	D­¬ng Gia Kú M«n ThuÉn (tö 3)	5	16	18	0		1	1	2	0	1	16	2		0	0	1	0					963	36	429	1					2		5					456	9999	1		100			10	\script\skill\ÑîÃÅ¹­Æï\Ñî¼ÒÆæÃÅ¶Ü(×Ó).lua												
963	D­¬ng Gia Kú M«n ThuÉn (tö 4)	5	16	18	0		1	1	2	0	1	16	2		0	0	1	0					964	36	429	1					2		5					456	9999	1		100			10	\script\skill\ÑîÃÅ¹­Æï\Ñî¼ÒÆæÃÅ¶Ü(×Ó).lua												
964	D­¬ng Gia Kú M«n ThuÉn (tö 5)	5	16	18	0		1	1	2	0	1	16	2		0	0	1	0							429	1					2		5					456	9999	1		100			10	\script\skill\ÑîÃÅ¹­Æï\Ñî¼ÒÆæÃÅ¶Ü(×Ó).lua												
965	Tµm cæ ph¸t t¸n	7	19	21	0		1	5	1	0	1	2048	1		0	0	0	0							116	1					1	1	2					456	9999	1		100			1	\script\skill\Îå¶¾¹ÆÊ¦\cangubaozha.lua												
966	§¸nh h×nh qu¹t chËm	10	0	0	7		1	0	2	0	1	-1	0		0	0	0	0							430	6					2		5		0			456	500	1	17	-100			15	\script\skill\npc¼¼ÄÜ\ÂıËÙÉÈĞÍ¹¥»÷.lua												
967	Tø Linh ChiÕn ı QuyÕt	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	971											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\ËÄÁéÕ½Òâ¾÷.lua		skill_interrupt_rate	10	skill_cast_interval	3240							
968	Tø Linh Thiªn Y QuyÕt	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	972											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\ËÄÁéÌìÒÂ¾÷.lua		skill_interrupt_rate	10	skill_cast_interval	3240							
969	Tø Linh Tö Y QuyÕt	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	973											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\ËÄÁé×ÏÒÂ¾÷.lua		skill_interrupt_rate	10	skill_cast_interval	3240							
970	Tø Linh V« Song QuyÕt	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	974											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\ËÄÁéÎŞË«¾÷.lua		skill_interrupt_rate	10	skill_cast_interval	3240							
971	Tø Linh ChiÕn ı QuyÕt (chiªu)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ËÄÁéÕ½Òâ¾÷(ÕĞ).lua												
972	Tø Linh Thiªn Y QuyÕt (chiªu)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ËÄÁéÌìÒÂ¾÷(ÕĞ).lua												
973	Tø Linh Tö Y QuyÕt (chiªu)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ËÄÁé×ÏÒÂ¾÷(ÕĞ).lua												
974	Tø Linh V« Song QuyÕt (chiªu)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ËÄÁéÎŞË«¾÷(ÕĞ).lua												
975	Kim Cang B¸t Nh· C«ng	10	1	2	0		1	9	1	0	1	40	1		0	0	0	0							103	18	976				1	0	2					456	9999	1	19	100			1	\script\skill\ÃØ¼®Îä¹¦\½ğ¸Õ°ãÈô¹¦.lua		skill_cast_interval	540									
976	Kim Cang B¸t Nh· C«ng (chiªu)	10	1	2	0		1	9	1	0	1	40	1		0	0	0	0							103	17					1	0	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\½ğ¸Õ°ãÈô¹¦(ÕĞ).lua												
977	Kim Cang B¸t Nh· C«ng T©m Ph¸p	10	1	2	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\½ğ¸Õ°ãÈôĞÄ·¨.lua												
978	TiÒm Long NiÕt Bµn C«ng	10	1	4	0		2	8	1		0	1	1		1	0	0	0								27	979											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\Ç±Áú¼ÅÃğ¹¦.lua		skill_interrupt_rate	25	skill_cast_interval	1080							
979	TiÒm Long NiÕt Bµn C«ng (chiªu)	10	1	4	0		2	8	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\Ç±Áú¼ÅÃğ¹¦(ÕĞ).lua												
980	TiÒm Long NiÕt Bµn T©m Ph¸p	10	1	4	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\Ç±Áú¼ÅÃğĞÄ·¨.lua												
981	V« TrÇn Bå §Ò C«ng	10	1	3	0		2	10	1		0	256	1		1	0	0	0								4	982											2	9999	1	28	150				\script\skill\ÃØ¼®Îä¹¦\ÎŞ³¾ÆĞÌá¹¦.lua		skill_interrupt_rate	25	skill_cast_interval	3240					500	15	
982	V« TrÇn Bå §Ò C«ng (chiªu)	10	1	3	0		2	10	1		0	256	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ÎŞ³¾ÆĞÌá¹¦(ÕĞ).lua												
983	V« TrÇn Bå §Ò T©m Ph¸p	10	1	3	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\ÎŞ³¾ÆĞÌáĞÄ·¨.lua												
984	Thiªn La Liªn Ch©u Vâng	10	5	6	0		8	13	1		1	2	1		0	0	0	0							96	18					1	1	2					456	600	1	19	-100			1	\script\skill\ÃØ¼®Îä¹¦\ÌìÂŞµØÍø.lua		skill_interrupt_rate	50	cost_goods_id	6	cost_goods_num	1	skill_cast_interval	36			
985	Thiªn La Liªn Ch©u T©m Ph¸p	10	5	6	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\ÌìÂŞÁ¬ÖéĞÄ·¨.lua												
986	Nh­ ı Kim §Ønh C«ng	10	7	8	0		2	8	6		0	4	1		1	0	0	0								27												2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\ÈçÒâËøÔª¹¦.lua		skill_interrupt_rate	10	skill_cast_interval	540							
987	Nh­ ı Kim §Ønh T©m Ph¸p	10	7	8	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\ÈçÒâ½ğ¶¥ĞÄ·¨.lua												
988	Bİch H¶i TuyÖt ¢m Khóc	10	7	9	7		1	6	2	1	2	1024	1		0	0	0	0					989	14	104	13	990				1		2					456	600	1	18	100			1	\script\skill\ÃØ¼®Îä¹¦\±Ìº£¾øÒôÇú.lua		skill_cast_interval	360	skill_interrupt_rate	-55							
989	Bİch H¶i TuyÖt ¢m Khóc (tö )	10	7	9	7		1	6	2	1	2	1024	1		0	0	0	0							104	1					1		2		1			456	9999	1		100			2	\script\skill\ÃØ¼®Îä¹¦\±Ìº£¾øÒôÇú(×Ó).lua												
990	Bİch H¶i TuyÖt ¢m Khóc (chiªu)	10	7	9	7		1	6	2	1	2	1024	1		0	0	0	0							108	12					1		2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\±Ìº£¾øÒôÇú(ÕĞ).lua												
991	Bİch H¶i TuyÖt ¢m T©m Ph¸p	10	7	9	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\±Ìº£¾øÒôĞÄ·¨.lua												
992	Hçn §én TrÊn Nh¹c Ch­ëng	10	10	11	7		20	2	2		1	1	1		0	0	0	0		993																		456	600	1	54	-100				\script\skill\ÃØ¼®Îä¹¦\»ìãç³å´Ì.lua		skill_cast_interval	216									
993	TrÊn Nh¹c Ch­ëng Ph¸p	10	10	11	7		1	2	2	0	1	1	1		0	0	0	1							105	6	994				4	1	2		2			456	96	1	18	200			5	\script\skill\ÃØ¼®Îä¹¦\»ìãçÕòÔÀÕÆ.lua		skill_interrupt_rate	-55									
994	TrÊn Nh¹c Ch­ëng Ph¸p (chiªu)	10	10	11	7		1	2	2	0	1	1	1		0	0	0	1							105	7					4	1	2		1			456	9999	1		100			5	\script\skill\ÃØ¼®Îä¹¦\»ìãçÕòÔÀÕÆ(ÕĞ).lua												
995	Hçn §én TrÊn Nh¹c T©m Ph¸p	10	10	11	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\»ìãçÕòÔÀĞÄ·¨.lua												
996	Quı Thiªn Du Long C«n	10	10	12	7		1	2	2	0	2	32	1		0	0	1	1							106	12	997				1	1	2					456	144	1	18	100			1	\script\skill\ÃØ¼®Îä¹¦\ŞñÌìÓÎÁú¹÷.lua		skill_cast_interval	324	skill_interrupt_rate	-55							
997	Quı Thiªn Du Long C«n (chiªu)	10	10	12	7		1	2	2	0	2	32	1		0	0	0	1							106	6					1	1	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\ŞñÌìÓÎÁú¹÷(ÕĞ).lua												
998	Quı Thiªn Du Long T©m Ph¸p	10	10	12	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\ŞñÌìÓÎÁúĞÄ·¨.lua												
999	HuyÔn ¶nh Mª Tung KiÕm	10	13	14	7		1	6	2	1	0	4	1		0	0	1	0					1000	16	107	6					1	1	2		5			456	600	1	36	200			3	\script\skill\ÃØ¼®Îä¹¦\»ÃÓ°ÃÔ×Ù½£.lua		skill_cast_interval	360	skill_interrupt_rate	-55							
1000	HuyÔn ¶nh Mª Tung KiÕm (tö )	10	13	14	7		1	6	2	1	0	4	1		0	0	1	0							109	1	1001				1	1	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\»ÃÓ°ÃÔ×Ù½£(×Ó).lua												
1001	HuyÔn ¶nh Mª Tung KiÕm (chiªu)	10	13	14	7		1	6	2	1	0	4	1		0	0	0	0							109	1					1	1	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\»ÃÓ°ÃÔ×Ù½£(ÕĞ).lua												
1002	HuyÔn ¶nh Mª Tung T©m Ph¸p	10	13	14	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\»ÃÓ°ÃÔ×ÙĞÄ·¨.lua												
1003	Qu©n Tö TiÖt Phong QuyÕt	10	13	15	0		2	9	1		0	512	1		0	0	0	0					1004	12		12												456	600	1	18	100				\script\skill\ÃØ¼®Îä¹¦\¾ı×Ó½Ø·ç¾÷.lua		skill_cast_interval	324	skill_interrupt_rate	-55							
1004	Qu©n Tö TiÖt Phong QuyÕt (tö )	10	13	15	0		2	9	1		0	512	1		0	0	0	0								1	1005											456	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\¾ı×Ó½Ø·ç¾÷(×Ó).lua												
1005	Qu©n Tö TiÖt Phong QuyÕt (chiªu)	10	13	15	0		2	9	1		0	512	1		0	0	0	0								1												456	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\¾ı×Ó½Ø·ç¾÷(ÕĞ).lua												
1006	Qu©n Tö TiÖt Phong QuyÕt T©m Ph¸p	10	13	15	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\¾ı×Ó½Ø·çĞÄ·¨.lua												
1007	TrÊn Qu©n Phi Long Th­¬ng	10	16	17	0		2	8	1		0	64	2		1	0	0	0								18	1008											2	9999	1	19	100				\script\skill\ÃØ¼®Îä¹¦\Õò¾ü·ÉÁúÇ¹.lua		skill_cast_interval	2160	skill_interrupt_rate	25					500	14	
1008	TrÊn Qu©n Phi Long Th­¬ng (chiªu)	10	16	17	0		2	8	1		0	64	2		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\Õò¾ü·ÉÁúÇ¹(ÕĞ).lua												
1009	TrÊn Qu©n Phi Long T©m Ph¸p	10	16	17	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\Õò¾ü·ÉÁúĞÄ·¨.lua												
1010	Xuyªn V©n L¹c Hång TiÔn	10	16	18	7		1	2	2	0	1	16	2		0	0	1	0							111	18	1011				1	1	2					456	600	1	19	100			1	\script\skill\ÃØ¼®Îä¹¦\´©ÔÆÂäºç¼ı.lua		skill_cast_interval	360	skill_interrupt_rate	-55	cost_goods_id	983050	cost_goods_num	1			
1011	Xuyªn V©n L¹c Hång TiÔn (chiªu)	10	16	18	7		1	2	2	0	1	16	2		0	0	0	0							111	18					1	1	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\´©ÔÆÂäºç¼ı(ÕĞ).lua												
1012	Xuyªn V©n L¹c Hång TiÔn T©m Ph¸p	10	16	18	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\´©ÔÆÂäºç¼ıĞÄ·¨.lua												
1013	U Minh Phong Ma QuyÕt	10	19	20	0		2	8	1		0	128	1		1	0	0	0								90												48	200	1	91	100				\script\skill\ÃØ¼®Îä¹¦\ÓÄÚ¤·âÄ§¾÷.lua		skill_interrupt_rate	-55									
1014	U Minh Phong Ma T©m Ph¸p	10	19	20	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\ÓÄÚ¤·âÄ§ĞÄ·¨.lua												
1015	HuyÔn Linh Cæ	10	19	21	0		2	19	1		0	2048	1		1	0	0	0								18			2	3								2	9999	1	27	100				\script\skill\ÃØ¼®Îä¹¦\Áé¹Æ.lua		skill_interrupt_rate	10									
1016	HuyÔn Linh T©m Ph¸p	10	19	21	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\»ÃÁéĞÄ·¨.lua												
1017	Th¸i Êt T©m Ph¸p	10	0	23	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\À¥ÂØÌìÊ¦\Ì«ÒÒĞÄ·¨.lua												
1018	L«i TÕ	1	0	23	0		2	8	1		0	4	1		1	0	0	0								36												2	9999	1	54	100				\script\skill\À¥ÂØÌìÊ¦\À×¼À.lua		skill_interrupt_rate	10									
1019	Phong TÕ	1	0	23	0		2	8	1		0	4	1		1	0	0	0								36												2	9999	1	54	100				\script\skill\À¥ÂØÌìÊ¦\·ç¼À.lua		skill_interrupt_rate	10									
1020	Thiªn L«i Phï	7	0	23	0		1	5	2	1	2	4	1		0	1	1	0							431	11	1035				1		2		3			456	600	1	18	67			2	\script\skill\À¥ÂØÌìÊ¦\ÌìÀ×·û.lua		skill_interrupt_rate	-55									32
1021	B¨ng Phong QuyÕt	7	0	23	0		1	5	2	1	2	4	1		0	1	0	0							432	25	1036				1		2					456	600	1	28	200			1	\script\skill\À¥ÂØÌìÊ¦\±ù·ç¾÷.lua		skill_interrupt_rate	25	skill_cast_interval	90							16
1022	Ngù Phong QuyÕt	6	0	23	0		2	8	1		0	4	1		1	0	0	0								15	1037											2	9999	1	18	100				\script\skill\À¥ÂØÌìÊ¦\Óù·ç¾÷.lua		skill_interrupt_rate	10	skill_cast_interval	360							16
1023	Cuång L«i Phï	7	0	23	0		1	5	2	1	1	4	1		0	0	1	0							433	18	1038				4	1	2		1			456	600	1	27	100			9	\script\skill\À¥ÂØÌìÊ¦\¿ñÀ×·û.lua		skill_interrupt_rate	-55	skill_param1	11	skill_param2	11	skill_cast_interval	90			32
1024	Oanh L«i Phï	6	0	23	0		1	5	2	1	2	4	1		0	0	1	0							434	10	1039				1	1	2					456	600	1	28	100			1	\script\skill\À¥ÂØÌìÊ¦\ºäÀ×·û.lua		skill_interrupt_rate	-55	skill_cast_interval	90							32
1025	D­¬ng Sa QuyÕt	6	0	23	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\À¥ÂØÌìÊ¦\ÑïÉ³¾÷.lua												16
1026	Cang Phong QuyÕt	7	0	23	0		1	5	2	1	1	4	1		0	0	0	0							435	12	1041				1		2					456	600	1	19	100			1	\script\skill\À¥ÂØÌìÊ¦\î¸·ç¾÷.lua		skill_interrupt_rate	-55	skill_cast_interval	270							16
1027	B¹o L«i Phï	7	0	23	0		1	5	2	1	1	4	1		0	0	0	0							436	72	1042	1049			3	1	0		0			456	600	1	112	100			1	\script\skill\À¥ÂØÌìÊ¦\±¬À×·û.lua		skill_interrupt_rate	25									32
1028	Tiªn Phong L­u T¸n QuyÕt	7	0	23	0		2	8	1		0	4	1		1	0	0	0								36	1043											2	9999	1	54	100				\script\skill\À¥ÂØÌìÊ¦\ÏÉ·çÁ÷É¢¾÷.lua		skill_interrupt_rate	25	skill_cast_interval	1080							
1029	Ngò L«i Chİnh ph¸p phï	8	0	23	0		1	6	2	1	1	4	1		0	0	0	0							437	42	1044	1050			3	1	2					456	800	1	63	200			5	\script\skill\À¥ÂØÌìÊ¦\ÎåÀ×Õı·¨·û.lua		skill_interrupt_rate	10	skill_param1	15	skill_param2	150	skill_cast_interval	1080			32
1030	V¹n L«i To¸i Tinh Phï	8	0	23	0		1	6	2	1	2	4	1		0	0	0	0							438	30	1045	1051			2		5		0			456	600	1	36	100			1	\script\skill\À¥ÂØÌìÊ¦\ÍòÀ×ËéĞÇ·û.lua		skill_interrupt_rate	25									32
1031	HuyÒn Phong TriÒn ı QuyÕt	7	0	23	0		2	8	1		0	4	1		1	0	0	0								25	1046	1052										2	9999	1	29	100				\script\skill\À¥ÂØÌìÊ¦\Ğş·ç²øÒâ¾÷.lua		skill_interrupt_rate	25	skill_cast_interval	1080							
1032	V« Cùc Phong L«i QuyÕt	20	0	23	0		20	7	2	2	1	4	1		0	0	0	0					1033	2		1												456	600	15	108	-100				\script\skill\À¥ÂØÌìÊ¦\ÎŞ¼«·çÀ×¾÷.lua		skill_interrupt_rate	-500									
1033	MiÔn dŞch V« Cùc Phong L«i QuyÕt	20	0	23	0		2	3	1		0	4	1		0	0	0	0								1												2	9999	1		100				\script\skill\À¥ÂØÌìÊ¦\ÎŞ¼«·çÀ×¾÷ÃâÒß.lua		skill_interrupt_rate	-500									
1034	Kinh Phong ThuÊn L«i QuyÕt	10	0	23	0		2	8	1		0	4	1		0	0	0	0									1047											2	9999	1	1	100				\script\skill\ÃØ¼®Îä¹¦\¾ª·çË²À×¾÷.lua		skill_interrupt_rate	-55	skill_cast_interval	540					200	20	
1035	Thiªn L«i Phï (Chiªu)	7	0	23	0		1	5	2	1	2	4	1		0	1	0	0							431	11					1		2		3			456	600	1	18	67			2	\script\skill\À¥ÂØÌìÊ¦\ÌìÀ×·û(ÕĞ).lua		skill_interrupt_rate	-55									32
1036	B¨ng Phong QuyÕt (Chiªu)	7	0	23	0		1	5	2	1	2	4	1		0	1	0	0							432	25					1		2					456	600	1		100			1	\script\skill\À¥ÂØÌìÊ¦\±ù·ç¾÷(ÕĞ).lua		skill_interrupt_rate	25									16
1037	Ngù Phong QuyÕt (Chiªu)	6	0	23	0		2	8	1		0	4	1		1	0	0	0								12												2	9999	1		100				\script\skill\À¥ÂØÌìÊ¦\Óù·ç¾÷(ÕĞ).lua		skill_interrupt_rate	10									16
1038	Cuång L«i Phï (Chiªu)	7	0	23	0		1	5	2	1	1	4	1		0	0	0	1							433	18					4	1	2		1			456	600	1		100			9	\script\skill\À¥ÂØÌìÊ¦\¿ñÀ×·û(ÕĞ).lua		skill_interrupt_rate	25	skill_param1	11	skill_param2	11					32
1039	Oanh L«i Phï (Chiªu)	6	0	23	0		1	5	2	1	2	4	1		0	0	0	0							434	10					1	1	2					456	600	1		100			1	\script\skill\À¥ÂØÌìÊ¦\ºäÀ×·û(ÕĞ).lua		skill_interrupt_rate	25									32
1040	D­¬ng Sa QuyÕt (Chiªu)	6	0	23	0		2	9	1		0	4	1		0	0	0	0								12												456	600	1		100				\script\skill\À¥ÂØÌìÊ¦\ÑïÉ³¾÷(ÕĞ).lua												16
1041	Canh Phong QuyÕt (Chiªu)	7	0	23	0		1	5	2	1	1	4	1		0	0	0	0							435	12					1		2					456	600	1		100			1	\script\skill\À¥ÂØÌìÊ¦\î¸·ç¾÷(ÕĞ).lua												16
1042	B¹o L«i Phï (Chiªu 1)	7	0	23	0		1	5	2	1	1	4	1		0	0	0	0							436	72					3	1	0		0			456	600	1		100			1	\script\skill\À¥ÂØÌìÊ¦\±¬À×·û(ÕĞ1).lua		skill_interrupt_rate	25									32
1043	Tiªn Phong L­u T¸n QuyÕt (Chiªu)	7	0	23	0		2	8	1		0	4	1		1	0	0	0								36												2	9999	1		100				\script\skill\À¥ÂØÌìÊ¦\ÏÉ·çÁ÷É¢¾÷(ÕĞ).lua		skill_interrupt_rate	25									16
1044	Ngò L«i Chİnh Ph¸p Phï (Chiªu 1)	8	0	23	0		1	6	2	1	1	4	1		0	0	0	0							437	42					3	1	2					456	800	5		100			5	\script\skill\À¥ÂØÌìÊ¦\ÎåÀ×Õı·¨·û(ÕĞ1).lua		skill_interrupt_rate	25	skill_param1	15	skill_param2	150					32
1045	V¹n L«i To¸i Tinh Phï (Chiªu 1)	8	0	23	0		1	5	2	1	2	4	1		0	0	0	0							438	30					2		5					456	600	1		100			1	\script\skill\À¥ÂØÌìÊ¦\ÍòÀ×ËéĞÇ·û(ÕĞ1).lua		skill_interrupt_rate	25									32
1046	HuyÒn Phong TriÒn ı QuyÕt (Chiªu 1)	7	0	23	0		2	8	1		0	4	1		1	0	0	0								25												2	9999	1		100				\script\skill\À¥ÂØÌìÊ¦\Ğş·ç²øÒâ¾÷(ÕĞ1).lua												16
1047	Kinh Phong ThuÊn L«i QuyÕt (Chiªu)	10	0	23	0		2	8	1		0	4	1		0	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\¾ª·çË²À×¾÷(ÕĞ).lua										200	25	
1048	V¹n L«i To¸i Tinh Phï (Nhá)	8	0	23	0		1	6	2	1	1	4	1		0	0	0	0							440	1					2		5					456	9999	1		100			5	\script\skill\À¥ÂØÌìÊ¦\ÍòÀ×ËéĞÇ·û(×Ó).lua												
1049	B¹o L«i Phï (Chiªu 2)	7	0	23	0		1	5	2	1	1	4	1		0	0	0	0							436	72					3	1	0		0			456	600	1		100			1	\script\skill\À¥ÂØÌìÊ¦\±¬À×·û(ÕĞ2).lua		skill_interrupt_rate	25									32
1050	Ngò L«i Chİnh Ph¸p Phï (Chiªu 2)	8	0	23	0		1	6	1	1	2	4	1		0	0	0	0							437	48					3	1	2					456	800	5		100			5	\script\skill\À¥ÂØÌìÊ¦\ÎåÀ×Õı·¨·û(ÕĞ2).lua		skill_interrupt_rate	25	skill_param1	15	skill_param2	150					32
1051	V¹n L«i To¸i Tinh Phï (Chiªu 2)	8	0	23	0		1	5	2	1	2	4	1		0	0	0	0							438	30					2		5					456	600	1		100			1	\script\skill\À¥ÂØÌìÊ¦\ÍòÀ×ËéĞÇ·û(ÕĞ2).lua		skill_interrupt_rate	25									32
1052	HuyÒn Phong TriÒn ı QuyÕt (Chiªu 2)	7	0	23	0		2	8	1		0	4	1		1	0	0	0								25												2	9999	1		100				\script\skill\À¥ÂØÌìÊ¦\Ğş·ç²øÒâ¾÷(ÕĞ2).lua												16
1165	Phong Vò T©m Ph¸p	10	0	29	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\´äÑÌÎèÏÉ\·ãÎèĞÄ·¨.lua												
1166	Khëi Vò	5	0	29	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\´äÑÌÎèÏÉ\ÆğÎè.lua												
1167	Linh Miªu VËn	7	0	29	0		10	0	2	0	1	8192	1	30	0	0	1	0					1177	9	461	9	1184				1		2					456	9999	1	90	50			1	\script\skill\´äÑÌÎèÏÉ\ÁéÃ¨ÔÏ.lua		skill_interrupt_rate	10									
1168	Vò V©n T©m Ph¸p	8	0	29	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\´äÑÌÎèÏÉ\ÎèÔÆĞÄ·¨.lua												
1169	MŞ Hoa	7	0	29	0		10	1	2	0	1	8192	1	30	0	0	1	0					1178	18	462	18	1185				1		2					456	9999	1	90	100			1	\script\skill\´äÑÌÎèÏÉ\ÃÄ»¨.lua		skill_interrupt_rate	10	skill_cast_interval	360							
