道具种类	具体类别	详细类别	五行属性	等级	银两	数量	师门声望	铜钱	是否做交易记录	道具名称（必须放最后，程序不读）
0	103	31111	0	1	500000					任侠第二套
0	103	31112	0	1	500000					
0	103	31113	0	1	500000					
0	103	31114	0	1	500000					
0	100	31111	0	1	500000					
0	100	31112	0	1	500000					
0	100	31113	0	1	500000					
0	100	31114	0	1	500000					
0	101	31111	0	1	500000					
0	101	31112	0	1	500000					
0	101	31113	0	1	500000					
0	101	31114	0	1	500000					
0	14	31111	0	1	500000					
0	14	31112	0	1	500000					
0	14	31113	0	1	500000					
0	14	31114	0	1	500000					
0	102	31111	0	1	500000					
0	102	31112	0	1	500000					
0	102	31113	0	1	500000					
0	102	31114	0	1	500000					
0	103	32101	0	1	50000					剑尊第一套
0	103	32102	0	1	50000					
0	100	32101	0	1	50000					
0	100	32102	0	1	50000					
0	101	32101	0	1	50000					
0	101	32102	0	1	50000					
0	2	32101	0	1	50000					
0	2	32102	0	1	50000					
0	103	32111	0	1	500000					剑尊第二套
0	103	32112	0	1	500000					
0	100	32111	0	1	500000					
0	100	32112	0	1	500000					
0	101	32111	0	1	500000					
0	101	32112	0	1	500000					
0	2	32111	0	1	500000					
0	2	32112	0	1	500000					
0	102	32111	0	1	500000					
0	102	32112	0	1	500000					
2	95	1454	0	1	10000					幸运抽奖箱
2	95	1493	0	0	10000					幸运百宝箱
